transaction_id,date_id,city_id,shipping_method_id,delivery_category_id
56406,20220307,8,1,1
56407,20220703,1,11,2
56408,20241111,2,3,2
56409,20240110,65,5,3
56410,20221004,1,1,2
56411,20230127,1,5,2
56412,20220517,2,11,1
56413,20220930,2,1,3
56414,20220510,2,6,2
56415,20221215,1,5,1
56416,20230310,2,1,2
56417,20241214,4,1,3
56418,20220419,2,1,2
56419,20231225,1,6,2
56420,20240906,86,5,3
56421,20240917,1,5,1
56422,20240622,1,5,3
56423,20220815,1,3,1
56424,20241009,1,11,3
56425,20220725,2,6,1
56426,20240927,86,11,2
56427,20240821,2,11,1
56428,20230514,1,11,2
56429,20230728,65,1,3
56430,20220212,86,5,3
56431,20221231,4,3,2
56432,20230527,1,3,3
56433,20221024,4,5,1
56434,20240203,8,11,2
56435,20220917,8,5,3
56436,20220710,8,1,1
56437,20240520,1,6,3
56438,20241029,1,1,1
56439,20220407,2,3,2
56440,20231222,2,1,1
56441,20231119,1,1,2
56442,20230513,86,11,3
56443,20240226,65,5,3
56444,20230124,65,3,2
56445,20241014,65,11,1
56446,20220712,1,6,1
56447,20230311,2,5,2
56448,20220707,1,1,3
56449,20221210,2,11,3
56450,20230218,8,1,3
56451,20230425,86,11,2
56452,20230319,2,11,3
56453,20230627,2,3,1
56454,20240927,2,6,3
56455,20240319,1,6,2
56456,20230422,8,6,3
56457,20220219,1,5,2
56458,20241013,1,6,3
56459,20221128,2,1,3
56460,20220903,1,6,2
56461,20241123,1,5,1
56462,20230925,1,3,2
56463,20231114,1,1,1
56464,20230526,2,3,1
56465,20220620,1,3,3
56466,20230312,1,1,1
56467,20230519,1,1,2
56468,20220801,1,6,2
56469,20230402,2,11,2
56470,20220727,1,3,1
56471,20230812,1,6,3
56472,20220101,2,6,1
56473,20220922,1,11,1
56474,20230809,65,5,2
56475,20240811,2,11,1
56476,20231127,1,11,2
56477,20241006,2,11,1
56478,20240614,14,3,1
56479,20240708,2,3,3
56480,20230802,4,6,1
56481,20231023,4,3,2
56482,20240223,4,5,2
56483,20220309,2,5,3
56484,20230722,1,1,1
56485,20241222,1,11,1
56486,20230315,2,6,1
56487,20240423,1,11,3
56488,20240204,1,1,2
56489,20220401,65,1,3
56490,20241118,2,1,1
56491,20240311,2,5,3
56492,20220721,1,11,2
56493,20221018,8,11,3
56494,20220219,8,11,2
56495,20241112,14,1,3
56496,20240406,2,6,2
56497,20231021,1,3,3
56498,20241108,14,3,3
56499,20230514,4,11,3
56500,20220609,2,1,1
56501,20230214,8,6,3
56502,20220821,4,11,2
56503,20240820,1,11,3
56504,20240517,65,11,3
56505,20231115,14,5,3
56506,20231027,2,6,3
56507,20220201,1,5,1
56508,20220413,1,11,1
56509,20221129,14,6,3
56510,20220202,2,1,1
56511,20220308,2,1,3
56512,20230810,1,3,2
56513,20220407,4,1,1
56514,20220510,1,1,2
56515,20230203,1,1,1
56516,20241016,1,5,3
56517,20220328,8,11,2
56518,20240119,1,5,1
56519,20240815,65,11,2
56520,20221206,2,1,2
56521,20240914,1,11,2
56522,20230827,2,1,1
56523,20230214,2,6,3
56524,20230919,2,5,2
56525,20220509,4,1,3
56526,20230529,8,6,3
56527,20211225,2,3,2
56528,20241008,2,6,2
56529,20240712,1,6,2
56530,20220918,1,6,1
56531,20241013,1,5,3
56532,20231014,1,1,3
56533,20220429,2,3,1
56534,20240727,1,5,2
56535,20230303,1,3,3
56536,20231013,1,6,3
56537,20220408,1,1,1
56538,20230807,2,1,2
56539,20221120,86,11,2
56540,20230722,8,5,1
56541,20240901,1,11,2
56542,20241128,1,3,3
56543,20240921,1,5,2
56544,20230501,14,6,1
56545,20240623,1,5,1
56546,20220208,1,1,3
56547,20231008,1,6,2
56548,20220911,4,5,1
56549,20241219,1,11,3
56550,20230502,1,3,3
56551,20220313,1,3,3
56552,20240818,1,6,1
56553,20221012,4,1,2
56554,20230117,86,6,1
56555,20230808,1,1,3
56556,20220323,14,1,2
56557,20220501,1,11,2
56558,20230923,1,3,1
56559,20240608,2,3,3
56560,20240607,1,11,2
56561,20230911,1,3,1
56562,20220731,2,5,1
56563,20241218,65,5,1
56564,20240109,1,1,2
56565,20240530,8,1,2
56566,20240802,2,11,3
56567,20230624,2,1,2
56568,20221123,1,11,3
56569,20230227,1,6,1
56570,20240726,86,5,2
56571,20240906,1,1,1
56572,20240615,1,5,2
56573,20231025,1,1,1
56574,20220525,14,5,1
56575,20240104,1,1,1
56576,20220417,2,6,2
56577,20231202,1,1,1
56578,20220803,1,11,3
56579,20230904,65,3,2
56580,20221001,1,5,2
56581,20240204,8,1,2
56582,20240428,2,5,3
56583,20220521,4,1,1
56584,20230404,1,11,1
56585,20230308,2,11,3
56586,20220515,2,5,2
56587,20230303,2,11,1
56588,20240728,2,3,1
56589,20240806,4,3,2
56590,20220126,1,1,2
56591,20230910,1,1,3
56592,20220809,14,11,3
56593,20230227,2,11,2
56594,20230603,8,3,1
56595,20240517,1,3,2
56596,20230205,8,5,2
56597,20240229,2,6,2
56598,20220620,1,6,3
56599,20240319,65,5,3
56600,20220719,65,3,1
56601,20220320,1,11,1
56602,20231228,4,3,1
56603,20230222,1,6,1
56604,20221204,4,5,3
56605,20220506,1,6,2
56606,20240115,86,6,2
56607,20220603,2,1,3
56608,20220407,65,6,1
56609,20240229,1,6,1
56610,20240327,1,11,3
56611,20230929,1,3,2
56612,20220118,2,1,3
56613,20230411,2,3,2
56614,20220217,2,3,2
56615,20241129,4,11,2
56616,20231216,14,3,3
56617,20240811,1,11,2
56618,20240215,1,5,1
56619,20230812,2,3,3
56620,20230429,1,5,3
56621,20221022,2,6,3
56622,20230805,2,11,1
56623,20211226,65,6,2
56624,20220323,2,3,3
56625,20230411,1,3,3
56626,20230304,1,6,2
56627,20230711,1,11,1
56628,20230906,1,5,1
56629,20230723,4,3,1
56630,20240815,8,11,2
56631,20220320,4,1,2
56632,20230112,2,3,2
56633,20221002,1,11,3
56634,20220811,1,11,2
56635,20241201,1,11,1
56636,20220403,65,5,3
56637,20240603,2,3,2
56638,20230131,4,6,1
56639,20230723,8,6,3
56640,20230625,4,1,2
56641,20240305,1,3,3
56642,20220203,1,6,3
56643,20230224,1,3,2
56644,20230422,2,11,2
56645,20230124,2,3,2
56646,20241011,1,1,2
56647,20220610,1,5,2
56648,20220820,65,1,2
56649,20240229,2,3,2
56650,20220927,1,5,3
56651,20241007,4,11,2
56652,20240821,1,3,2
56653,20230724,1,11,2
56654,20220622,1,6,3
56655,20240216,2,3,2
56656,20231030,65,6,2
56657,20240107,65,1,2
56658,20240218,86,5,2
56659,20221026,14,11,3
56660,20240625,1,1,3
56661,20240402,2,3,1
56662,20220519,2,3,1
56663,20221025,1,6,2
56664,20240123,1,1,2
56665,20220916,14,6,1
56666,20240310,2,11,3
56667,20220126,86,6,1
56668,20220620,2,5,2
56669,20230416,4,6,1
56670,20230818,1,11,1
56671,20240330,1,1,3
56672,20220701,2,5,3
56673,20240912,2,6,1
56674,20220313,8,1,3
56675,20230202,1,5,3
56676,20230810,4,3,1
56677,20240927,65,3,2
56678,20240909,65,3,1
56679,20220330,14,11,1
56680,20220324,4,5,1
56681,20221120,14,3,3
56682,20230819,2,1,3
56683,20230702,1,5,1
56684,20241004,1,1,3
56685,20230905,1,1,1
56686,20220215,1,3,3
56687,20220907,1,6,2
56688,20220313,14,3,1
56689,20230902,65,3,2
56690,20220119,1,11,3
56691,20241126,1,11,3
56692,20220213,86,6,1
56693,20231129,2,3,1
56694,20230126,2,6,3
56695,20220718,2,6,2
56696,20230627,86,3,3
56697,20230906,2,1,3
56698,20240204,2,11,2
56699,20220824,65,6,1
56700,20231201,14,1,2
56701,20221111,4,3,3
56702,20230504,1,3,2
56703,20241211,1,1,2
56704,20220630,1,6,1
56705,20240512,65,5,3
56706,20220728,1,11,2
56707,20240815,14,3,3
56708,20230824,1,1,1
56709,20240413,1,1,1
56710,20230211,2,1,2
56711,20231020,14,11,1
56712,20221129,1,6,1
56713,20220504,86,1,1
56714,20230424,8,5,3
56715,20240320,2,5,2
56716,20221010,2,6,1
56717,20220723,2,6,3
56718,20230820,2,5,2
56719,20240421,1,3,3
56720,20221207,2,3,1
56721,20240928,1,5,2
56722,20231025,1,1,1
56723,20220404,2,5,2
56724,20240913,1,5,2
56725,20240930,1,6,3
56726,20220503,1,11,1
56727,20220627,1,3,3
56728,20220829,1,6,2
56729,20230307,4,1,3
56730,20241027,2,5,3
56731,20230409,1,6,2
56732,20241215,1,6,1
56733,20240921,65,11,2
56734,20230706,2,11,2
56735,20230404,2,11,2
56736,20220627,14,5,2
56737,20220112,2,6,2
56738,20240327,1,1,3
56739,20220829,4,11,1
56740,20231112,1,5,1
56741,20220917,1,6,1
56742,20231220,2,6,1
56743,20220913,1,3,3
56744,20241129,1,5,2
56745,20240904,4,3,3
56746,20230522,4,11,3
56747,20240412,86,11,1
56748,20230613,86,3,1
56749,20241216,2,1,3
56750,20220609,1,5,3
56751,20230924,1,11,1
56752,20230709,14,11,3
56753,20220616,2,5,2
56754,20220810,1,6,3
56755,20220427,1,11,2
56756,20241120,1,3,2
56757,20240502,1,6,1
56758,20220508,1,11,2
56759,20220325,2,6,3
56760,20241031,2,3,3
56761,20230115,8,6,3
56762,20240123,1,3,2
56763,20220614,2,11,2
56764,20231115,1,11,2
56765,20230612,2,3,3
56766,20230205,1,1,1
56767,20220801,1,5,3
56768,20230422,2,11,2
56769,20220620,4,3,2
56770,20231016,1,5,3
56771,20240122,1,6,3
56772,20240724,14,5,3
56773,20230428,4,11,1
56774,20221125,1,11,1
56775,20240512,2,3,1
56776,20220817,2,5,2
56777,20230306,2,1,2
56778,20220919,1,6,3
56779,20240704,1,3,3
56780,20221031,1,11,3
56781,20240104,1,3,1
56782,20230807,1,3,3
56783,20230707,8,1,2
56784,20230911,1,11,1
56785,20230214,4,11,3
56786,20230109,1,3,1
56787,20230726,1,5,3
56788,20220429,86,5,2
56789,20220304,4,11,3
56790,20220812,1,3,3
56791,20221123,1,11,2
56792,20221118,4,5,3
56793,20230508,4,1,3
56794,20240315,2,5,2
56795,20230103,65,11,1
56796,20240309,1,11,1
56797,20230306,1,11,2
56798,20231130,65,6,3
56799,20220916,1,3,2
56800,20240322,2,6,2
56801,20230120,8,5,2
56802,20220324,4,3,1
56803,20221208,1,3,2
56804,20230117,86,3,3
56805,20230223,1,3,1
56806,20220907,1,3,1
56807,20220121,1,3,2
56808,20220703,1,5,3
56809,20220808,2,5,1
56810,20230401,14,5,1
56811,20240417,14,11,3
56812,20221217,1,11,1
56813,20230510,1,1,3
56814,20241012,1,3,1
56815,20240731,8,3,1
56816,20230523,2,6,2
56817,20220625,1,11,1
56818,20240223,1,5,1
56819,20220409,1,3,1
56820,20230612,14,3,3
56821,20241006,4,11,1
56822,20230722,1,6,3
56823,20230520,65,5,1
56824,20230525,14,3,3
56825,20240830,2,5,2
56826,20240506,86,6,3
56827,20220417,4,6,2
56828,20241125,2,3,3
56829,20240324,14,3,1
56830,20241215,1,1,3
56831,20230126,1,6,3
56832,20231003,1,6,1
56833,20241018,4,3,1
56834,20240111,2,1,3
56835,20230806,1,6,1
56836,20231231,14,3,1
56837,20230726,2,6,3
56838,20230215,1,6,1
56839,20240506,14,3,2
56840,20240302,2,1,3
56841,20220120,2,3,3
56842,20241104,1,3,1
56843,20240926,1,1,1
56844,20220328,86,5,1
56845,20220516,2,3,1
56846,20220528,1,11,2
56847,20230928,2,5,3
56848,20220430,4,3,2
56849,20240820,1,1,2
56850,20240104,1,5,2
56851,20230820,2,5,2
56852,20240528,86,11,2
56853,20241120,1,3,2
56854,20231012,8,1,1
56855,20241105,1,11,1
56856,20240201,8,5,1
56857,20230326,2,3,2
56858,20240724,2,1,2
56859,20220721,4,5,1
56860,20220920,2,3,1
56861,20230213,2,1,1
56862,20241116,2,6,3
56863,20221222,1,11,2
56864,20220829,1,11,1
56865,20230918,2,1,1
56866,20220912,1,1,2
56867,20220301,86,5,2
56868,20240804,2,1,1
56869,20240503,1,3,3
56870,20241211,1,5,1
56871,20240620,2,5,3
56872,20230611,1,6,3
56873,20241121,2,11,3
56874,20230612,4,1,3
56875,20220807,86,5,2
56876,20220623,1,11,2
56877,20230327,1,1,2
56878,20230215,2,5,1
56879,20220220,8,1,1
56880,20240515,4,1,2
56881,20241102,65,11,3
56882,20230225,8,1,1
56883,20220710,2,3,3
56884,20230224,14,6,3
56885,20230428,1,3,1
56886,20220109,1,11,2
56887,20240119,1,11,3
56888,20221128,2,11,2
56889,20240719,1,1,1
56890,20220611,1,3,2
56891,20241013,14,3,1
56892,20240908,2,6,2
56893,20221219,2,3,1
56894,20220824,1,11,2
56895,20220511,2,3,1
56896,20221127,1,1,2
56897,20221215,2,11,2
56898,20240423,14,3,2
56899,20241007,1,3,1
56900,20240611,86,1,2
56901,20240611,2,11,3
56902,20220331,86,11,1
56903,20231219,4,3,3
56904,20221128,1,11,1
56905,20220205,2,11,2
56906,20230104,8,5,2
56907,20220402,1,5,2
56908,20230809,8,3,3
56909,20220513,1,6,3
56910,20230527,1,5,1
56911,20240720,86,3,3
56912,20230607,8,5,1
56913,20240513,1,1,2
56914,20220902,1,3,3
56915,20230703,2,6,3
56916,20240116,8,6,2
56917,20220131,1,6,3
56918,20230524,1,3,2
56919,20230326,86,5,2
56920,20221022,2,6,3
56921,20220214,4,1,1
56922,20230803,86,6,3
56923,20220702,1,1,3
56924,20220612,2,1,3
56925,20240131,14,11,3
56926,20240329,2,11,1
56927,20241020,1,6,2
56928,20240413,1,5,2
56929,20220604,1,6,3
56930,20230213,1,6,2
56931,20230520,1,6,3
56932,20220810,2,1,1
56933,20220803,1,6,3
56934,20230515,1,11,1
56935,20231229,1,3,3
56936,20240325,2,6,3
56937,20220422,1,3,1
56938,20231009,8,1,1
56939,20230811,2,6,1
56940,20240322,4,6,1
56941,20220312,2,1,2
56942,20240811,2,5,3
56943,20230613,1,6,1
56944,20220108,1,5,3
56945,20220705,1,1,2
56946,20240611,65,1,1
56947,20230729,1,5,1
56948,20221214,8,11,3
56949,20240105,1,5,2
56950,20221220,14,11,3
56951,20211224,4,11,2
56952,20221124,65,5,3
56953,20221218,1,3,2
56954,20230526,1,6,1
56955,20220302,1,5,3
56956,20240719,65,3,2
56957,20220123,1,6,2
56958,20240921,1,5,1
56959,20240903,65,6,1
56960,20220321,14,1,1
56961,20240817,8,1,1
56962,20220424,8,3,1
56963,20240113,86,3,2
56964,20220911,1,11,2
56965,20221123,1,1,3
56966,20240430,8,1,3
56967,20240702,1,1,1
56968,20221028,86,3,2
56969,20241014,1,1,1
56970,20240529,4,5,1
56971,20211227,4,6,1
56972,20211224,1,1,1
56973,20220819,1,6,2
56974,20240727,1,6,3
56975,20230219,86,11,2
56976,20220811,1,6,2
56977,20240620,1,6,2
56978,20221227,65,6,1
56979,20240906,1,11,2
56980,20220325,1,11,3
56981,20220115,1,6,3
56982,20220511,1,11,2
56983,20220409,1,6,3
56984,20231026,1,5,2
56985,20220930,65,11,2
56986,20240223,2,5,3
56987,20220901,2,5,1
56988,20241001,2,3,3
56989,20220208,2,11,3
56990,20220510,1,11,3
56991,20231217,86,1,3
56992,20230114,1,1,2
56993,20240425,2,1,2
56994,20230417,1,6,1
56995,20230222,86,11,3
56996,20220906,1,11,2
56997,20240123,2,1,2
56998,20230609,2,11,2
56999,20220330,86,3,1
57000,20220726,1,11,1
57001,20230430,4,11,2
57002,20230119,1,1,2
57003,20221002,1,6,3
57004,20220914,14,1,2
57005,20240414,1,5,3
57006,20240617,1,1,1
57007,20230730,86,1,3
57008,20240501,1,11,2
57009,20220218,14,11,3
57010,20240106,1,6,2
57011,20220306,1,5,1
57012,20230612,1,3,2
57013,20230422,2,3,1
57014,20231219,2,11,1
57015,20220611,1,11,3
57016,20240108,1,3,1
57017,20240907,14,3,3
57018,20230111,2,11,3
57019,20240716,14,11,2
57020,20220302,1,3,2
57021,20231211,1,11,3
57022,20231025,2,11,3
57023,20220617,65,6,2
57024,20230907,1,3,1
57025,20241022,1,3,3
57026,20230719,65,3,2
57027,20230122,1,6,2
57028,20220202,4,3,1
57029,20220627,1,5,3
57030,20240727,1,11,3
57031,20231230,1,5,1
57032,20230616,1,3,2
57033,20240503,4,11,2
57034,20230209,1,11,1
57035,20230513,1,1,1
57036,20240616,1,1,3
57037,20240321,2,11,3
57038,20240913,1,6,3
57039,20221203,1,6,1
57040,20240731,1,3,2
57041,20221208,1,1,1
57042,20221203,14,6,2
57043,20231027,4,3,2
57044,20230824,1,11,1
57045,20241206,86,6,3
57046,20221119,1,3,1
57047,20221211,2,6,2
57048,20241217,1,3,1
57049,20240812,1,11,2
57050,20231220,1,1,3
57051,20240622,86,11,2
57052,20220906,1,6,2
57053,20230623,1,5,3
57054,20220207,1,3,3
57055,20230913,2,11,2
57056,20221230,1,5,3
57057,20230326,8,3,2
57058,20230801,1,3,1
57059,20220705,1,5,3
57060,20241031,4,5,3
57061,20220220,1,11,2
57062,20240628,1,1,1
57063,20240203,4,3,1
57064,20220904,2,3,2
57065,20230429,14,1,3
57066,20220428,4,3,1
57067,20241017,1,6,3
57068,20220727,2,1,2
57069,20220814,2,1,2
57070,20220819,2,3,1
57071,20230511,8,6,2
57072,20231110,2,11,3
57073,20221112,14,1,1
57074,20231215,4,11,3
57075,20240323,2,3,2
57076,20220307,1,11,2
57077,20220225,1,1,2
57078,20241102,86,1,1
57079,20241026,14,1,1
57080,20240512,2,1,1
57081,20240602,2,3,2
57082,20220225,1,5,2
57083,20221116,1,3,2
57084,20241005,1,6,3
57085,20231016,2,5,3
57086,20220217,1,11,1
57087,20230819,1,11,1
57088,20240705,1,6,2
57089,20240224,86,11,1
57090,20240426,1,11,2
57091,20220619,2,3,1
57092,20230621,14,1,2
57093,20230209,1,3,2
57094,20230617,1,1,3
57095,20240225,65,11,2
57096,20240818,1,6,2
57097,20211230,1,3,2
57098,20220719,2,11,1
57099,20231207,2,11,1
57100,20220125,4,1,3
57101,20240720,1,11,3
57102,20220807,86,1,1
57103,20230525,1,11,2
57104,20230707,4,6,2
57105,20241222,4,3,3
57106,20231223,1,1,2
57107,20230619,1,11,3
57108,20230310,1,3,1
57109,20221214,2,3,3
57110,20220601,1,11,2
57111,20230407,65,5,2
57112,20240327,1,6,1
57113,20220817,2,1,2
57114,20240601,1,11,2
57115,20220930,1,3,2
57116,20221024,1,11,3
57117,20221013,1,11,2
57118,20230611,65,6,2
57119,20220923,2,11,3
57120,20240519,2,11,3
57121,20230820,65,3,3
57122,20230920,4,5,3
57123,20230529,1,5,2
57124,20221008,1,3,2
57125,20230106,1,11,2
57126,20240617,2,6,1
57127,20220926,1,6,2
57128,20220911,1,11,3
57129,20240412,1,3,1
57130,20240317,2,1,1
57131,20240323,1,1,1
57132,20220412,1,5,2
57133,20220823,1,3,3
57134,20231027,2,1,1
57135,20231115,1,6,1
57136,20231021,1,6,1
57137,20241102,1,1,1
57138,20240305,2,6,3
57139,20230616,8,5,1
57140,20230225,4,3,3
57141,20220605,1,1,3
57142,20220807,1,6,2
57143,20220422,1,5,1
57144,20211226,2,3,3
57145,20230813,4,1,2
57146,20211227,2,5,3
57147,20230812,1,3,2
57148,20240114,65,3,3
57149,20230625,86,3,2
57150,20220707,1,5,2
57151,20230603,1,6,2
57152,20220801,8,6,3
57153,20230828,4,1,1
57154,20240402,8,3,2
57155,20221027,86,6,2
57156,20240305,86,6,3
57157,20220110,8,3,2
57158,20230821,1,3,3
57159,20241102,1,6,1
57160,20221216,4,6,2
57161,20230616,2,11,3
57162,20230206,86,1,1
57163,20231007,1,6,1
57164,20240521,4,1,2
57165,20220609,4,6,3
57166,20221208,2,5,2
57167,20220303,86,1,2
57168,20231017,2,1,3
57169,20240404,2,3,3
57170,20241024,1,6,2
57171,20230607,1,3,3
57172,20230510,1,5,1
57173,20240206,2,5,2
57174,20220108,4,3,2
57175,20230805,14,6,1
57176,20241104,4,6,3
57177,20220517,1,3,1
57178,20231221,86,6,2
57179,20240619,1,1,3
57180,20241223,86,5,2
57181,20231216,2,5,3
57182,20240927,1,3,2
57183,20241010,8,11,3
57184,20220625,1,6,1
57185,20230827,2,1,2
57186,20240201,1,5,1
57187,20241209,2,6,1
57188,20240901,1,3,3
57189,20220202,65,3,2
57190,20241121,1,5,1
57191,20240819,65,1,3
57192,20230220,1,6,1
57193,20220224,14,11,2
57194,20240717,1,5,3
57195,20241115,1,6,2
57196,20220325,8,1,1
57197,20220122,4,1,2
57198,20230531,4,1,2
57199,20230329,86,5,1
57200,20220130,1,3,1
57201,20231219,1,6,3
57202,20221025,1,3,1
57203,20231018,2,11,1
57204,20220530,1,6,2
57205,20241127,1,6,2
57206,20220425,4,6,2
57207,20241026,1,11,2
57208,20230729,8,6,2
57209,20240204,1,3,1
57210,20240401,2,5,2
57211,20221205,86,1,3
57212,20241119,1,1,3
57213,20230830,1,6,3
57214,20241125,1,3,3
57215,20230531,1,1,2
57216,20230101,1,11,1
57217,20230916,1,3,3
57218,20230508,2,6,3
57219,20220101,1,11,3
57220,20230514,1,6,3
57221,20231227,1,11,2
57222,20230118,1,1,2
57223,20230429,2,6,2
57224,20220209,1,3,1
57225,20220205,2,6,3
57226,20220812,1,1,3
57227,20230108,1,3,3
57228,20240519,8,11,3
57229,20240229,1,11,1
57230,20220723,2,3,3
57231,20230319,8,1,2
57232,20220721,1,11,2
57233,20241115,8,3,1
57234,20240423,86,1,2
57235,20240207,1,1,2
57236,20220904,1,5,2
57237,20230923,1,11,3
57238,20240812,1,3,1
57239,20240329,1,5,3
57240,20230314,1,11,2
57241,20220728,4,1,1
57242,20240612,1,3,3
57243,20220105,1,1,1
57244,20240401,1,3,2
57245,20230703,8,11,2
57246,20220325,1,3,2
57247,20220210,1,3,1
57248,20240119,2,3,3
57249,20241215,65,3,2
57250,20220201,1,11,1
57251,20240801,1,6,1
57252,20230427,4,11,3
57253,20231118,1,1,1
57254,20240211,1,3,3
57255,20221114,14,3,1
57256,20220628,2,1,2
57257,20230128,86,6,1
57258,20230420,4,5,2
57259,20240213,2,3,3
57260,20241115,1,6,2
57261,20230702,4,5,2
57262,20240725,2,11,2
57263,20230204,4,3,2
57264,20221225,1,3,1
57265,20240329,65,6,2
57266,20231009,1,1,1
57267,20221205,4,5,1
57268,20240913,65,11,1
57269,20240221,4,11,1
57270,20240313,1,5,2
57271,20220427,65,1,3
57272,20221006,2,11,1
57273,20220708,1,6,1
57274,20220311,1,6,2
57275,20220310,86,11,3
57276,20220215,1,5,3
57277,20220710,1,5,1
57278,20221124,1,5,1
57279,20240518,1,5,1
57280,20220627,1,1,3
57281,20240806,65,5,3
57282,20240914,1,1,1
57283,20230413,4,6,2
57284,20230527,86,3,1
57285,20240612,1,3,2
57286,20240601,14,11,1
57287,20241025,1,6,2
57288,20231015,1,5,1
57289,20230420,86,11,1
57290,20240624,2,6,1
57291,20240217,2,6,2
57292,20220224,1,11,2
57293,20240323,1,6,3
57294,20221108,2,1,2
57295,20230410,1,3,3
57296,20231211,1,6,1
57297,20230729,2,3,1
57298,20231222,2,5,2
57299,20240912,1,5,3
57300,20241202,1,6,2
57301,20240322,1,5,2
57302,20231020,1,1,3
57303,20220325,1,6,1
57304,20240210,8,6,2
57305,20230214,14,3,1
57306,20221030,4,1,1
57307,20240923,8,11,1
57308,20230222,1,6,3
57309,20231130,4,1,1
57310,20230918,2,5,2
57311,20230703,14,11,2
57312,20220529,1,11,2
57313,20240101,8,3,2
57314,20231221,86,5,1
57315,20220614,4,6,3
57316,20211231,2,6,2
57317,20230328,1,11,2
57318,20230529,1,5,1
57319,20240522,4,3,3
57320,20240221,2,5,3
57321,20220910,2,1,1
57322,20240416,1,11,3
57323,20220818,1,1,3
57324,20221022,65,3,2
57325,20220301,1,6,1
57326,20240630,65,11,2
57327,20240719,1,5,1
57328,20220303,2,6,1
57329,20240524,1,1,1
57330,20231114,1,3,3
57331,20240624,2,3,3
57332,20220413,2,11,3
57333,20230922,2,1,2
57334,20241210,1,6,2
57335,20240808,65,6,3
57336,20241206,4,11,3
57337,20220914,4,11,1
57338,20240810,4,5,3
57339,20211227,4,1,3
57340,20230225,65,5,3
57341,20220418,1,11,2
57342,20220608,1,11,1
57343,20240912,2,6,1
57344,20241209,8,11,1
57345,20240328,1,5,1
57346,20240403,1,5,1
57347,20240319,1,3,3
57348,20240830,1,1,1
57349,20240203,14,3,3
57350,20220608,1,3,1
57351,20231106,86,1,1
57352,20231007,86,6,2
57353,20230307,8,5,2
57354,20220329,1,3,1
57355,20240207,14,5,2
57356,20221218,1,5,2
57357,20240726,2,3,1
57358,20230104,8,3,1
57359,20240904,1,1,2
57360,20240208,1,3,3
57361,20221225,8,11,3
57362,20240105,1,6,3
57363,20240329,8,11,2
57364,20230726,1,5,2
57365,20220101,1,3,1
57366,20220802,1,5,1
57367,20220203,4,3,3
57368,20230718,1,6,3
57369,20231219,1,6,3
57370,20230621,1,5,1
57371,20220924,2,5,3
57372,20230116,1,1,1
57373,20220517,1,1,3
57374,20230902,8,3,2
57375,20230223,8,1,3
57376,20240415,14,11,3
57377,20230212,2,5,1
57378,20221010,1,5,2
57379,20221101,1,5,2
57380,20231225,14,6,2
57381,20220629,4,5,2
57382,20240911,1,11,2
57383,20230315,14,5,1
57384,20230901,1,6,1
57385,20230405,1,1,2
57386,20230515,1,3,2
57387,20231008,1,3,1
57388,20221113,8,1,3
57389,20230204,1,1,2
57390,20220414,1,3,2
57391,20230925,2,5,2
57392,20230723,1,11,2
57393,20221003,1,3,1
57394,20231104,4,1,1
57395,20230305,1,1,2
57396,20220616,1,3,1
57397,20220804,1,3,3
57398,20230730,8,1,2
57399,20220714,65,6,3
57400,20231203,2,11,2
57401,20230226,65,3,3
57402,20220324,1,6,2
57403,20240401,1,11,3
57404,20220131,1,11,2
57405,20220708,1,11,1
57406,20220514,4,5,3
57407,20240124,65,11,2
57408,20240201,1,3,2
57409,20240412,86,1,2
57410,20231030,4,11,3
57411,20220411,2,3,2
57412,20220114,4,1,3
57413,20240415,65,11,3
57414,20220405,8,6,2
57415,20231227,8,3,1
57416,20240521,2,1,1
57417,20240124,2,1,3
57418,20230819,86,5,2
57419,20221212,1,1,3
57420,20240628,2,6,1
57421,20231219,1,1,1
57422,20221024,86,3,3
57423,20240425,86,1,2
57424,20221113,1,11,3
57425,20240520,2,1,1
57426,20230610,1,6,1
57427,20241009,4,11,3
57428,20240618,1,11,1
57429,20231114,2,3,1
57430,20221214,1,3,2
57431,20221006,1,1,3
57432,20240522,1,11,2
57433,20230128,4,11,2
57434,20220113,1,11,1
57435,20240504,65,5,3
57436,20221231,1,6,2
57437,20220816,86,3,1
57438,20240707,1,5,1
57439,20241117,14,3,1
57440,20221122,2,3,1
57441,20220624,8,6,1
57442,20220102,2,11,1
57443,20220508,4,5,1
57444,20220608,1,1,3
57445,20231207,4,3,1
57446,20240810,2,1,3
57447,20220917,65,5,1
57448,20220301,2,5,1
57449,20230426,2,3,2
57450,20220205,2,5,1
57451,20240409,1,5,1
57452,20241118,1,3,3
57453,20230303,1,3,1
57454,20230303,2,6,3
57455,20231215,2,6,2
57456,20230108,65,3,1
57457,20230529,1,1,3
57458,20220112,2,3,2
57459,20240918,1,11,3
57460,20230921,2,3,2
57461,20220606,4,11,1
57462,20230517,1,5,3
57463,20240908,2,1,2
57464,20231025,2,1,1
57465,20220820,1,5,1
57466,20230317,1,6,1
57467,20220212,1,11,2
57468,20230325,65,11,1
57469,20220731,4,11,1
57470,20240629,1,6,1
57471,20230726,1,11,3
57472,20240508,1,5,2
57473,20220825,1,6,1
57474,20230120,2,3,2
57475,20230113,8,5,3
57476,20231011,65,6,1
57477,20221212,1,3,2
57478,20241017,4,3,2
57479,20240501,1,1,3
