transaction_id,customer_id,date_id,payment_method_id,coupon_id,total_amount,sales_factor
34550,24415,20240922,2,3,9560000.0,0.8
34551,18402,20230307,1,6,7675000.0,0.9
34552,42815,20230426,4,1,1574000.0,0.8
34553,6959,20240628,1,2,10927000.0,0.9
34554,17022,20230808,3,2,13270000.0,0.7
34555,15645,20221230,4,2,5771000.0,0.8
34556,11804,20230618,1,1,11439000.0,0.7
34557,8868,20240709,3,6,3833000.0,0.8
34558,5000,20230319,4,2,6391000.0,0.9
34559,16372,20231022,4,3,6886000.0,0.8
34560,45726,20230426,2,3,4976000.0,0.7
34561,7772,20240530,4,1,1004000.0,0.5
34562,5189,20230514,3,3,8001000.0,0.8
34563,42634,20240426,1,3,2359000.0,0.8
34564,49844,20240817,2,1,6598000.0,0.5
34565,26739,20221121,3,1,9270000.0,0.8
34566,40823,20230426,4,1,4734000.0,0.8
34567,694,20221124,2,3,14587000.0,0.9
34568,15803,20231103,1,6,6417000.0,0.5
34569,27282,20230623,4,2,11564000.0,0.9
34570,38736,20240104,14,6,8112000.0,0.5
34571,35201,20241028,14,2,11958000.0,0.8
34572,32119,20230917,2,6,10661000.0,0.7
34573,30796,20231201,4,6,15732000.0,0.8
34574,49072,20220926,4,1,6995000.0,0.7
34575,12834,20240316,14,3,10233000.0,0.8
34576,38377,20240418,14,6,12651000.0,0.7
34577,41072,20240711,3,2,3292000.0,0.6
34578,35917,20220624,2,2,9001000.0,0.8
34579,14812,20230411,4,1,5996000.0,0.7
34580,8037,20230603,4,2,11111000.0,0.7
34581,45340,20240408,14,3,12318000.0,0.7
34582,16439,20230227,2,3,3861000.0,0.9
34583,28370,20220709,1,1,13841000.0,0.9
34584,31320,20220511,3,1,9400000.0,0.8
34585,44892,20220218,14,1,6261000.0,0.7
34586,11947,20230828,14,6,4246000.0,0.6
34587,32917,20220225,3,1,11347000.0,0.8
34588,4060,20240917,1,3,14015000.0,0.9
34589,35311,20221110,3,1,13631000.0,0.8
34590,16398,20220902,4,6,12538000.0,0.7
34591,17000,20221108,2,3,12796000.0,0.9
34592,15287,20241007,3,2,3174000.0,0.6
34593,5009,20231029,3,6,1311000.0,0.8
34594,13440,20221125,3,3,2533000.0,0.8
34595,49917,20231217,2,1,4535000.0,0.6
34596,1196,20241022,1,3,7967000.0,0.8
34597,3088,20240814,14,3,7279000.0,0.8
34598,3942,20220212,14,1,5966000.0,0.8
34599,4491,20230411,1,2,10305000.0,0.9
34600,1307,20240428,1,6,6655000.0,0.6
34601,20497,20240622,14,6,9263000.0,0.8
34602,1199,20230927,2,6,9956000.0,0.9
34603,49176,20240708,14,1,4783000.0,0.8
34604,44965,20230906,3,6,4977000.0,0.6
34605,47587,20240429,3,1,10054000.0,0.8
34606,18880,20240714,3,6,9235000.0,0.8
34607,43378,20231025,4,6,12617000.0,0.8
34608,33115,20230318,4,2,3448000.0,0.8
34609,42322,20220710,2,1,5408000.0,0.8
34610,1323,20221116,2,2,17714000.0,0.9
34611,906,20220227,3,2,17587000.0,0.9
34612,13333,20240204,14,6,9138000.0,0.5
34613,49243,20221028,14,3,3931000.0,0.7
34614,24735,20240514,2,6,4351000.0,0.6
34615,4214,20230423,14,1,6479000.0,0.5
34616,19227,20231016,14,2,7079000.0,0.7
34617,7174,20220730,3,3,10303000.0,0.6
34618,36974,20230526,14,1,4795000.0,0.9
34619,25526,20230504,2,3,2730000.0,0.7
34620,28111,20220705,2,1,6176000.0,0.5
34621,46577,20240326,4,3,10776000.0,0.9
34622,23395,20240730,1,3,11726000.0,0.7
34623,47275,20230629,4,3,12429000.0,0.8
34624,14010,20241128,14,2,5330000.0,0.8
34625,34917,20240717,3,2,6958000.0,0.8
34626,24419,20221017,2,6,14758000.0,0.8
34627,41313,20230416,1,1,11323000.0,0.8
34628,19837,20240808,4,3,10806000.0,0.8
34629,14103,20230611,4,3,3055000.0,0.8
34630,9349,20240119,4,1,5639000.0,0.9
34631,9165,20230120,14,6,2077000.0,0.8
34632,49233,20240626,2,1,11598000.0,0.8
34633,12538,20240421,3,3,9380000.0,0.9
34634,8101,20221023,1,3,5344000.0,0.9
34635,2548,20220827,2,1,17927000.0,0.9
34636,10388,20220414,4,1,3739000.0,0.5
34637,33944,20240711,3,6,12157000.0,0.7
34638,21611,20240203,2,1,10131000.0,0.8
34639,11170,20221017,4,3,10823000.0,0.8
34640,33095,20231017,4,1,14708000.0,0.8
34641,12522,20240315,1,1,9055000.0,0.9
34642,19640,20240803,4,6,13063000.0,0.8
34643,20756,20230906,3,6,8192000.0,0.7
34644,22019,20220416,3,2,9454000.0,0.6
34645,10262,20221018,14,1,17416000.0,0.9
34646,44614,20231123,1,3,9022000.0,0.9
34647,46133,20240311,14,3,10179000.0,0.8
34648,41177,20230221,1,6,17515000.0,0.9
34649,41845,20230220,14,3,6280000.0,0.8
34650,32728,20230619,14,3,2737000.0,0.8
34651,1526,20240509,4,6,6573000.0,0.9
34652,26005,20231118,14,1,12141000.0,0.8
34653,1290,20230223,14,6,16423000.0,0.9
34654,18623,20221105,14,6,1900000.0,0.7
34655,42215,20221217,1,3,5220000.0,0.9
34656,37731,20220315,14,6,8327000.0,0.9
34657,39646,20230114,2,2,9008000.0,0.8
34658,4218,20240720,4,2,12666000.0,0.7
34659,112,20241206,4,1,11638000.0,0.7
34660,22329,20240911,1,3,10156000.0,0.6
34661,15001,20221019,3,6,2835000.0,0.5
34662,29835,20220628,14,1,11145000.0,0.9
34663,13320,20220402,3,2,3809000.0,0.8
34664,31402,20240405,4,1,2778000.0,0.7
34665,49074,20220515,14,6,10639000.0,0.9
34666,26588,20230814,14,3,4884000.0,0.8
34667,44033,20231118,1,1,14345000.0,0.9
34668,30535,20231217,2,6,3996000.0,0.8
34669,44157,20240817,1,1,10536000.0,0.8
34670,33550,20230224,3,6,2649000.0,0.7
34671,37678,20240415,4,1,3185000.0,0.9
34672,21229,20220709,2,2,6930000.0,0.7
34673,22819,20230101,2,3,4111000.0,0.9
34674,23224,20241106,2,3,9182000.0,0.9
34675,49673,20231029,1,1,7021000.0,0.7
34676,43775,20241106,14,2,1345000.0,0.8
34677,36167,20220424,3,1,10431000.0,0.9
34678,31759,20240429,3,6,2921000.0,0.8
34679,45601,20241211,4,3,7952000.0,0.8
34680,2125,20230725,14,1,4433000.0,0.5
34681,29135,20220730,3,3,4594000.0,0.8
34682,41435,20220218,3,3,2041000.0,0.5
34683,38550,20221001,2,3,3801000.0,0.8
34684,48062,20240808,3,6,5727000.0,0.9
34685,25718,20220324,4,3,4715000.0,0.9
34686,41419,20241016,2,6,1669000.0,0.8
34687,29163,20240820,3,2,6923000.0,0.9
34688,34453,20240422,3,1,5766000.0,0.9
34689,13078,20220829,1,1,12505000.0,0.9
34690,24911,20230816,3,6,5640000.0,0.8
34691,24085,20220510,14,1,6276000.0,0.9
34692,34883,20230614,4,1,6503000.0,0.9
34693,47909,20230220,3,6,13160000.0,0.7
34694,30984,20220803,4,3,3805000.0,0.5
34695,10610,20220505,3,6,2276000.0,0.9
34696,10500,20220630,2,6,9652000.0,0.8
34697,14928,20230422,3,1,15928000.0,0.8
34698,11394,20240707,1,3,10304000.0,0.8
34699,1501,20220722,3,3,7649000.0,0.8
34700,47845,20231011,2,2,12243000.0,0.8
34701,32133,20240728,2,1,9956000.0,0.9
34702,27238,20220429,2,6,3124000.0,0.9
34703,13584,20220708,1,1,1069000.0,0.5
34704,40116,20230227,4,6,12167000.0,0.7
34705,49359,20220608,4,3,9389000.0,0.7
34706,36165,20240809,4,2,8520000.0,0.9
34707,30737,20230511,3,3,14238000.0,0.9
34708,308,20230209,4,1,7362000.0,0.7
34709,41202,20220701,3,1,7411000.0,0.7
34710,39088,20240406,4,6,5025000.0,0.5
34711,11918,20221127,2,3,10574000.0,0.7
34712,5282,20230223,14,3,17636000.0,0.9
34713,33255,20230207,3,1,4592000.0,0.9
34714,1745,20221223,2,2,7401000.0,0.8
34715,43295,20240607,3,6,8273000.0,0.7
34716,36778,20220401,14,6,7382000.0,0.7
34717,48635,20240824,4,6,15338000.0,0.9
34718,1236,20230615,4,6,3109000.0,0.5
34719,31199,20230430,3,1,9802000.0,0.5
34720,8827,20240112,3,6,7804000.0,0.8
34721,43548,20240210,4,6,5690000.0,0.7
34722,9749,20220916,4,1,8436000.0,0.6
34723,47388,20231126,3,6,10534000.0,0.6
34724,9245,20240818,1,1,2772000.0,0.7
34725,7116,20230101,14,1,1350000.0,0.8
34726,30477,20240226,2,6,6679000.0,0.6
34727,6890,20240603,4,2,7477000.0,0.9
34728,23116,20220629,2,6,9166000.0,0.8
34729,38471,20240322,3,6,4070000.0,0.8
34730,42552,20240216,4,3,7753000.0,0.9
34731,47627,20221230,3,2,6262000.0,0.8
34732,215,20230502,4,6,12151000.0,0.8
34733,7057,20240913,14,2,8533000.0,0.9
34734,23475,20220814,3,6,808000.0,0.7
34735,33789,20230928,14,3,6983000.0,0.7
34736,32541,20231214,3,6,4894000.0,0.7
34737,38998,20230815,14,1,10758000.0,0.8
34738,17275,20240912,2,1,8292000.0,0.8
34739,22389,20231102,1,2,3079000.0,0.5
34740,2304,20220613,14,3,1634000.0,0.6
34741,28045,20241007,2,1,14025000.0,0.9
34742,24516,20230518,3,1,8249000.0,0.9
34743,39511,20220517,3,1,2410000.0,0.8
34744,14782,20220907,3,1,4487000.0,0.5
34745,42322,20220322,4,1,6113000.0,0.6
34746,47384,20220113,2,1,1982000.0,0.6
34747,21375,20240229,3,2,8558000.0,0.8
34748,24144,20241123,1,6,7385000.0,0.5
34749,29904,20231009,3,3,6696000.0,0.9
34750,48481,20220710,14,2,4146000.0,0.9
34751,7584,20230119,4,6,7870000.0,0.7
34752,9725,20231226,1,1,8190000.0,0.6
34753,17389,20240730,2,1,7241000.0,0.8
34754,35854,20240531,1,1,2799000.0,0.5
34755,9244,20240803,3,3,12657000.0,0.9
34756,366,20220507,1,1,13102000.0,0.7
34757,27415,20220309,14,1,2191000.0,0.9
34758,35100,20221112,14,6,9532000.0,0.6
34759,44149,20220216,3,3,8465000.0,0.8
34760,11753,20230321,3,2,11984000.0,0.7
34761,45423,20221020,3,6,17158000.0,0.9
34762,3696,20231118,1,6,3018000.0,0.7
34763,44125,20220418,14,1,4083000.0,0.7
34764,16863,20220412,1,3,14834000.0,0.8
34765,33408,20240324,4,6,1818000.0,0.8
34766,14163,20220131,4,2,8686000.0,0.5
34767,15065,20240210,14,6,13766000.0,0.9
34768,49242,20220513,4,1,12611000.0,0.7
34769,22327,20241113,14,2,8759000.0,0.9
34770,1830,20230307,2,6,4535000.0,0.8
34771,8880,20241106,1,3,2016000.0,0.6
34772,14995,20220312,4,1,4430000.0,0.8
34773,25465,20220213,3,6,4155000.0,0.9
34774,21308,20221016,3,3,3507000.0,0.8
34775,44133,20220604,3,6,2685000.0,0.9
34776,12007,20240105,3,2,4903000.0,0.8
34777,38594,20221205,1,1,3378000.0,0.9
34778,2116,20230724,1,2,4823000.0,0.8
34779,2970,20231224,2,1,9599000.0,0.8
34780,37679,20221128,14,6,4171000.0,0.9
34781,25541,20220112,3,3,2091000.0,0.6
34782,33774,20230529,3,2,3334000.0,0.8
34783,35800,20230418,14,1,1256000.0,0.5
34784,41793,20241206,14,2,2351000.0,0.7
34785,41298,20230821,14,3,2723000.0,0.9
34786,45448,20220702,3,3,2480000.0,0.6
34787,8941,20230607,14,3,11102000.0,0.8
34788,776,20230616,14,2,12914000.0,0.7
34789,44221,20240721,3,1,9881000.0,0.9
34790,43482,20230330,14,2,6971000.0,0.7
34791,16980,20220306,1,6,5530000.0,0.9
34792,29420,20220108,2,1,7268000.0,0.8
34793,12037,20240130,4,3,7562000.0,0.8
34794,32874,20240401,2,1,17804000.0,0.9
34795,16456,20240523,4,6,10268000.0,0.9
34796,31463,20220127,2,6,3552000.0,0.9
34797,32581,20241108,1,6,7092000.0,0.9
34798,21386,20240807,14,6,14139000.0,0.8
34799,39009,20220530,1,1,2144000.0,0.9
34800,10001,20220523,4,3,5759000.0,0.9
34801,8395,20231019,4,6,2984000.0,0.9
34802,8116,20220915,3,1,3828000.0,0.5
34803,8983,20220910,1,2,13219000.0,0.9
34804,34901,20230106,4,2,3815000.0,0.9
34805,9954,20211231,3,3,2881000.0,0.8
34806,15150,20241201,3,2,7734000.0,0.8
34807,38729,20220813,14,6,7905000.0,0.9
34808,17767,20221208,4,2,4430000.0,0.9
34809,39871,20230305,1,3,11805000.0,0.9
34810,9984,20240220,3,6,15564000.0,0.8
34811,9660,20240228,4,3,14271000.0,0.8
34812,34802,20221017,3,6,10810000.0,0.9
34813,7617,20230812,2,6,3711000.0,0.9
34814,2344,20220313,2,6,11122000.0,0.9
34815,19730,20240306,1,2,6092000.0,0.7
34816,4289,20230522,1,3,10486000.0,0.7
34817,39424,20240727,4,1,4624000.0,0.9
34818,7212,20220513,3,2,13593000.0,0.8
34819,40126,20220724,3,6,11737000.0,0.9
34820,8852,20230906,4,6,12482000.0,0.7
34821,11793,20231226,3,3,1815000.0,0.8
34822,21092,20230406,1,3,10517000.0,0.8
34823,42172,20230411,4,3,11535000.0,0.8
34824,28960,20221006,14,1,11542000.0,0.9
34825,43997,20230425,3,2,982000.0,0.9
34826,25920,20231202,1,6,10129000.0,0.9
34827,30545,20240414,14,1,2914000.0,0.6
34828,3795,20230403,4,3,8484000.0,0.9
34829,15956,20240527,3,2,4399000.0,0.7
34830,6862,20230121,2,2,5252000.0,0.9
34831,26050,20240103,4,3,11861000.0,0.9
34832,5929,20231218,1,6,9122000.0,0.9
34833,3204,20220513,4,3,12169000.0,0.7
34834,32178,20220424,4,2,15730000.0,0.9
34835,4672,20220916,14,3,11688000.0,0.7
34836,5989,20220201,4,3,10196000.0,0.8
34837,27719,20241117,14,6,8301000.0,0.9
34838,18359,20230413,3,3,8241000.0,0.9
34839,49803,20230101,3,1,2557000.0,0.9
34840,40870,20230608,3,6,5746000.0,0.8
34841,33566,20240530,14,6,10645000.0,0.7
34842,47259,20240919,4,3,4159000.0,0.5
34843,25557,20221220,4,6,12139000.0,0.7
34844,27793,20230510,4,2,11224000.0,0.9
34845,15818,20230703,3,2,5895000.0,0.9
34846,8176,20240713,4,1,3397000.0,0.7
34847,12193,20220117,1,6,5865000.0,0.8
34848,19818,20220913,14,2,3213000.0,0.6
34849,1455,20221122,14,6,9558000.0,0.7
34850,48736,20231121,3,2,8246000.0,0.8
34851,9116,20220925,1,1,1793000.0,0.8
34852,49280,20231228,14,1,9032000.0,0.9
34853,39180,20220728,1,2,8734000.0,0.7
34854,9236,20240322,3,2,9638000.0,0.9
34855,36600,20220727,14,3,8392000.0,0.9
34856,46896,20220117,1,1,2266000.0,0.7
34857,47285,20230608,1,2,4116000.0,0.9
34858,42548,20230322,2,6,9589000.0,0.7
34859,15757,20220430,14,2,2848000.0,0.7
34860,22802,20240923,4,6,15532000.0,0.9
34861,10693,20230903,1,3,11360000.0,0.8
34862,15291,20241124,3,3,3979000.0,0.8
34863,718,20230821,3,6,6525000.0,0.8
34864,19426,20231109,1,1,10395000.0,0.8
34865,43560,20240129,1,2,3013000.0,0.8
34866,41298,20231107,3,6,11029000.0,0.9
34867,35283,20230608,4,3,9469000.0,0.9
34868,18684,20220407,1,6,2678000.0,0.6
34869,25827,20240207,2,6,9905000.0,0.8
34870,40624,20240823,4,3,12290000.0,0.8
34871,47697,20220424,14,1,12134000.0,0.7
34872,23502,20221127,1,3,9794000.0,0.9
34873,29422,20240222,3,1,1457000.0,0.8
34874,39900,20240929,14,1,14502000.0,0.9
34875,45878,20241028,2,1,9101000.0,0.5
34876,13205,20230227,2,3,2912000.0,0.5
34877,9835,20240405,14,1,7155000.0,0.8
34878,47431,20220427,2,6,894000.0,0.5
34879,7905,20241208,3,2,8343000.0,0.9
34880,3180,20220324,2,1,2729000.0,0.8
34881,49253,20220712,4,3,4029000.0,0.8
34882,12932,20220825,2,1,12769000.0,0.9
34883,42646,20241013,14,6,5974000.0,0.8
34884,40005,20241030,1,6,10289000.0,0.9
34885,49896,20241103,4,2,7924000.0,0.7
34886,12842,20240924,4,2,11162000.0,0.8
34887,43913,20220420,14,6,8470000.0,0.6
34888,11230,20231205,1,3,723000.0,0.7
34889,7947,20230415,14,2,4886000.0,0.7
34890,2395,20220326,14,1,11253000.0,0.8
34891,19129,20231207,14,1,17838000.0,0.9
34892,7913,20230113,4,1,16420000.0,0.9
34893,16147,20220803,14,6,2609000.0,0.7
34894,13635,20230402,14,3,2064000.0,0.5
34895,3122,20240514,14,2,4259000.0,0.6
34896,45335,20231130,4,6,6211000.0,0.9
34897,19348,20231228,1,1,4379000.0,0.8
34898,14648,20220331,3,6,13589000.0,0.9
34899,1037,20231106,14,2,4025000.0,0.7
34900,25039,20240919,2,6,5320000.0,0.8
34901,21348,20240501,14,1,13704000.0,0.7
34902,11936,20230926,1,2,9764000.0,0.9
34903,18195,20240604,14,2,9432000.0,0.7
34904,43345,20230531,14,2,8424000.0,0.8
34905,14363,20240802,2,6,3832000.0,0.6
34906,35876,20230506,1,6,13378000.0,0.9
34907,22067,20240209,2,3,2838000.0,0.8
34908,8655,20220719,14,6,11271000.0,0.7
34909,18343,20230304,3,6,9780000.0,0.7
34910,615,20240826,2,3,2638000.0,0.6
34911,18674,20220812,3,2,11074000.0,0.9
34912,43191,20230606,14,6,7426000.0,0.5
34913,49543,20221127,4,1,9062000.0,0.5
34914,28190,20231209,14,1,4702000.0,0.9
34915,5145,20240718,4,1,12460000.0,0.8
34916,33989,20240131,1,1,6756000.0,0.8
34917,26892,20230816,3,1,7302000.0,0.8
34918,23474,20220622,1,6,4475000.0,0.9
34919,42805,20220809,14,6,7435000.0,0.8
34920,26475,20240105,3,2,9104000.0,0.8
34921,2006,20211224,2,3,10530000.0,0.6
34922,27808,20220917,14,3,1664000.0,0.9
34923,28420,20240927,1,3,3199000.0,0.5
34924,42697,20231126,2,1,14840000.0,0.9
34925,38133,20220826,3,3,13037000.0,0.8
34926,14220,20240822,14,1,10453000.0,0.9
34927,46203,20231103,3,2,4695000.0,0.6
34928,19898,20230201,14,2,2152000.0,0.9
34929,1719,20221202,2,2,7203000.0,0.7
34930,7724,20220205,4,3,2430000.0,0.7
34931,1580,20220803,3,2,12618000.0,0.8
34932,383,20230403,14,6,2474000.0,0.9
34933,9522,20220419,14,2,13748000.0,0.8
34934,34981,20240512,4,1,10603000.0,0.7
34935,46735,20220630,1,6,3188000.0,0.7
34936,45459,20220622,4,1,2122000.0,0.7
34937,23449,20230827,3,6,14017000.0,0.8
34938,31611,20220513,4,1,4287000.0,0.6
34939,17322,20231027,4,1,12766000.0,0.9
34940,9679,20240705,14,6,5000000.0,0.8
34941,30301,20221106,1,1,9379000.0,0.7
34942,9380,20220318,2,3,10678000.0,0.9
34943,5279,20220716,2,2,3579000.0,0.7
34944,21767,20230514,2,2,10344000.0,0.8
34945,33238,20220923,3,1,1886000.0,0.9
34946,35463,20220709,14,2,2585000.0,0.9
34947,9407,20240519,3,3,7599000.0,0.6
34948,25997,20220409,1,6,4269000.0,0.8
34949,40995,20220207,1,6,11780000.0,0.8
34950,25990,20220411,1,1,12109000.0,0.7
34951,38854,20220326,14,2,8648000.0,0.6
34952,21543,20220824,3,2,10505000.0,0.8
34953,9207,20221119,3,3,7828000.0,0.8
34954,6851,20241006,4,1,4148000.0,0.7
34955,37214,20230811,3,3,5034000.0,0.8
34956,23369,20241105,2,6,4080000.0,0.9
34957,14936,20230106,3,1,13787000.0,0.8
34958,12032,20240628,3,1,16500000.0,0.9
34959,44472,20230914,4,3,10645000.0,0.8
34960,17214,20240502,4,3,8882000.0,0.6
34961,33734,20230630,4,1,9907000.0,0.6
34962,26742,20221223,1,2,4798000.0,0.5
34963,13051,20220220,14,3,2485000.0,0.9
34964,35713,20230609,2,1,5168000.0,0.6
34965,26231,20220808,1,6,4457000.0,0.7
34966,12379,20240805,3,6,2608000.0,0.5
34967,4652,20221009,1,2,1100000.0,0.6
34968,37638,20220511,3,3,4872000.0,0.5
34969,39274,20230615,2,2,5057000.0,0.5
34970,18410,20220225,1,6,11751000.0,0.7
34971,11138,20220602,3,6,1062000.0,0.7
34972,28677,20230105,2,1,11141000.0,0.7
34973,13892,20220922,2,2,883000.0,0.6
34974,25676,20230712,2,3,12331000.0,0.7
34975,5927,20220620,4,6,13755000.0,0.8
34976,40128,20230327,4,3,3643000.0,0.8
34977,21971,20240216,3,1,3579000.0,0.8
34978,18783,20241123,4,1,13003000.0,0.7
34979,41702,20230620,4,1,5157000.0,0.8
34980,13151,20241115,3,3,1591000.0,0.6
34981,13592,20221213,3,6,9368000.0,0.8
34982,7407,20220223,4,3,15730000.0,0.9
34983,30058,20231026,4,1,14125000.0,0.9
34984,2182,20231113,1,3,14968000.0,0.8
34985,16063,20231215,14,2,12308000.0,0.7
34986,31933,20211229,1,6,17618000.0,0.9
34987,4415,20230706,14,3,6455000.0,0.8
34988,33422,20240308,14,3,2442000.0,0.9
34989,28910,20230415,1,6,15606000.0,0.9
34990,35601,20241122,2,2,14281000.0,0.8
34991,10193,20240329,14,1,4247000.0,0.7
34992,31311,20240112,2,6,5768000.0,0.8
34993,24459,20221212,2,3,4936000.0,0.9
34994,19801,20240917,14,3,14560000.0,0.8
34995,16924,20230220,1,3,15749000.0,0.8
34996,46594,20231130,1,3,13304000.0,0.8
34997,9543,20230507,2,6,7460000.0,0.5
34998,11779,20220404,1,2,2575000.0,0.8
34999,24576,20220604,3,1,10516000.0,0.8
35000,3346,20240419,3,6,15782000.0,0.8
35001,11610,20220725,1,6,1953000.0,0.8
35002,5043,20240513,1,3,7051000.0,0.8
35003,34510,20211231,4,1,15870000.0,0.8
35004,48564,20221020,1,6,11600000.0,0.7
35005,39032,20240717,3,3,9175000.0,0.5
35006,45974,20230525,1,6,2213000.0,0.9
35007,47155,20230207,3,2,6405000.0,0.9
35008,32762,20240522,1,6,12817000.0,0.8
35009,885,20220122,3,3,14484000.0,0.9
35010,10058,20230318,3,3,3959000.0,0.5
35011,5386,20220825,14,6,5482000.0,0.7
35012,10711,20220114,3,2,729000.0,0.7
35013,26732,20220120,14,1,11116000.0,0.6
35014,21917,20241010,3,6,6582000.0,0.5
35015,8738,20220117,4,3,11142000.0,0.9
35016,23068,20230703,1,6,8650000.0,0.8
35017,5782,20240515,2,3,5944000.0,0.8
35018,47708,20240410,14,2,1832000.0,0.7
35019,49656,20221007,2,6,11957000.0,0.7
35020,49732,20240328,1,2,7551000.0,0.9
35021,33621,20240117,2,1,1180000.0,0.8
35022,46107,20240109,3,6,7245000.0,0.8
35023,15300,20221023,4,2,5712000.0,0.5
35024,45929,20220701,2,6,11443000.0,0.8
35025,9563,20220402,3,6,3365000.0,0.9
35026,2384,20240907,2,6,4975000.0,0.8
35027,47126,20240309,3,2,10472000.0,0.8
35028,1864,20221224,1,3,5859000.0,0.6
35029,26339,20230402,4,2,9335000.0,0.6
35030,39525,20230329,2,1,1490000.0,0.5
35031,35895,20220302,2,6,5506000.0,0.9
35032,9582,20240709,14,2,3629000.0,0.8
35033,15359,20240629,1,2,11505000.0,0.7
35034,16519,20240925,3,1,11321000.0,0.9
35035,32801,20231015,14,6,9093000.0,0.9
35036,30949,20220415,14,1,3224000.0,0.8
35037,2186,20240130,2,1,12349000.0,0.8
35038,15459,20230516,3,3,5680000.0,0.9
35039,20920,20220901,4,1,12011000.0,0.8
35040,20481,20231028,14,6,12481000.0,0.7
35041,16800,20221201,2,1,13249000.0,0.9
35042,5135,20230506,2,2,9108000.0,0.9
35043,6200,20221110,1,6,7018000.0,0.8
35044,23749,20241022,1,6,15951000.0,0.9
35045,18082,20241129,1,6,5913000.0,0.9
35046,38790,20240725,2,6,17767000.0,0.9
35047,25915,20240203,14,3,16107000.0,0.9
35048,27732,20220609,3,3,4464000.0,0.8
35049,38266,20220512,4,6,8186000.0,0.7
35050,41526,20231015,14,2,6693000.0,0.6
35051,15594,20230604,14,6,6408000.0,0.5
35052,16964,20240808,14,1,8194000.0,0.8
35053,15847,20230704,14,2,14850000.0,0.9
35054,6707,20220626,2,1,15278000.0,0.8
35055,4230,20220709,14,1,5256000.0,0.9
35056,16957,20240119,2,2,7912000.0,0.7
35057,17011,20240421,14,3,12651000.0,0.8
35058,27427,20230714,4,2,6629000.0,0.8
35059,3850,20220316,3,6,4865000.0,0.6
35060,10724,20221026,2,2,1801000.0,0.8
35061,33419,20220728,14,3,11607000.0,0.8
35062,32993,20230516,1,1,941000.0,0.6
35063,19805,20230914,4,3,5218000.0,0.9
35064,9624,20220903,3,1,2799000.0,0.9
35065,47265,20220524,1,6,2517000.0,0.7
35066,1573,20230308,2,6,14977000.0,0.9
35067,43275,20240223,4,2,8037000.0,0.8
35068,17383,20231104,3,6,10580000.0,0.9
35069,42765,20230211,14,1,4127000.0,0.5
35070,10814,20220930,1,2,2826000.0,0.8
35071,25029,20230801,1,1,7910000.0,0.6
35072,28593,20240614,14,2,5337000.0,0.7
35073,45682,20240520,3,2,15363000.0,0.9
35074,3288,20221219,2,2,6063000.0,0.8
35075,31210,20230312,1,2,6622000.0,0.8
35076,31487,20230121,3,1,14057000.0,0.9
35077,33320,20220412,14,3,3050000.0,0.8
35078,40229,20231120,14,2,10586000.0,0.8
35079,46793,20241006,14,2,2209000.0,0.9
35080,21827,20241020,2,3,9516000.0,0.8
35081,29713,20240926,4,3,5885000.0,0.8
35082,40157,20221121,4,2,1052000.0,0.5
35083,26792,20230910,3,1,9972000.0,0.8
35084,18773,20220727,4,6,2444000.0,0.8
35085,44514,20231119,2,3,12103000.0,0.8
35086,30586,20240413,14,2,13629000.0,0.7
35087,15464,20240428,1,3,5214000.0,0.8
35088,38965,20240323,14,3,12785000.0,0.9
35089,13704,20220414,3,1,10124000.0,0.8
35090,621,20240214,2,3,14044000.0,0.8
35091,458,20230417,1,1,8850000.0,0.7
35092,39012,20230622,3,2,8485000.0,0.5
35093,8977,20231025,4,1,8224000.0,0.8
35094,24372,20230805,1,2,7077000.0,0.9
35095,26280,20240716,14,2,7015000.0,0.5
35096,12692,20240603,2,6,6159000.0,0.5
35097,28482,20240203,3,6,4889000.0,0.9
35098,6974,20221002,14,1,9156000.0,0.8
35099,21110,20240710,2,1,16871000.0,0.9
35100,42301,20230911,3,6,5440000.0,0.8
35101,4003,20220715,4,1,12486000.0,0.9
35102,49229,20241217,4,1,8040000.0,0.9
35103,36089,20231213,3,1,8996000.0,0.5
35104,8332,20220602,3,3,6974000.0,0.5
35105,34380,20220127,4,6,11632000.0,0.8
35106,45415,20221010,2,2,1713000.0,0.8
35107,36649,20240626,2,2,7721000.0,0.8
35108,14551,20220728,14,1,11963000.0,0.7
35109,44705,20240805,2,3,14026000.0,0.8
35110,33991,20241126,2,3,9125000.0,0.5
35111,49670,20240325,14,3,14257000.0,0.9
35112,26788,20240827,1,1,13497000.0,0.8
35113,37623,20241104,4,1,10464000.0,0.7
35114,4972,20220930,2,2,12093000.0,0.8
35115,24276,20230905,2,3,5662000.0,0.8
35116,759,20231119,2,6,11526000.0,0.9
35117,44487,20230715,3,6,11945000.0,0.9
35118,42529,20220131,1,3,12213000.0,0.7
35119,12188,20220819,14,3,4304000.0,0.8
35120,31070,20241126,2,3,1871000.0,0.6
35121,24601,20220416,4,1,15328000.0,0.8
35122,25357,20230911,14,1,11041000.0,0.7
35123,47069,20230415,14,1,6570000.0,0.9
35124,25247,20231004,3,3,14805000.0,0.9
35125,14510,20230204,3,3,15557000.0,0.9
35126,30783,20231213,2,3,2644000.0,0.9
35127,6627,20220410,2,6,13257000.0,0.9
35128,29711,20240607,14,3,4124000.0,0.8
35129,46268,20220402,1,1,8921000.0,0.6
35130,35265,20231219,14,1,8115000.0,0.9
35131,44803,20240624,2,6,15517000.0,0.8
